Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
SIM;14206,09;Sound.Of.Freedom.2023.1080p.Multi.Sub.DDP5.1.MKV-BEN.THE.MEN.mkv;Sound.Of.Freedom.2023.1080p.H265.mkv;Sound.Of.Freedom.2023.1080p.Multi.Sub.DDP5.1.MKV-BEN.THE.MEN;/mnt/Media/filmes/2023/Sound.Of.Freedom.2023.1080p.Multi.Sub.DDP5.1.MKV-BEN.THE.MEN/Sound.Of.Freedom.2023.1080p.Multi.Sub.DDP5.1.MKV-BEN.THE.MEN.mkv
SIM;12035,29;Rain.Fall.2009.JAPANESE.1080p.BluRay.x264.DD5.1-VHD (1).mkv;Rain.Fall.2009.1080p.H265.mkv;Rain.Fall.2009.JAPANESE.1080p.BluRay.x264.DD5.1-VHD;/mnt/Media/filmes/OLD/Rain.Fall.2009.JAPANESE.1080p.BluRay.x264.DD5.1-VHD/Rain.Fall.2009.JAPANESE.1080p.BluRay.x264.DD5.1-VHD (1).mkv
SIM;10637,20;Kiki's.Delivery.Service.2014.1080p.BluRay.x264-WiKi.mkv;Kiki_s.Delivery.Service.2014.1080p.H265.mkv;Kiki's.Delivery.Service.2014.1080p.BluRay.x264-WiKi;/mnt/Media/filmes/Asian/Kiki's.Delivery.Service.2014.1080p.BluRay.x264-WiKi/Kiki's.Delivery.Service.2014.1080p.BluRay.x264-WiKi.mkv
SIM;8956,03;Sympathy.For.Mr.Vengeance.2002.1080p.BluRay.x264-CiNEFiLE (1).mkv;Sympathy.For.Mr.Vengeance.2002.1080p.H265.mkv;Sympathy.For.Mr.Vengeance.2002.1080p.BluRay.x264-CiNEFiLE;/mnt/Media/filmes/Asian/Sympathy.For.Mr.Vengeance.2002.1080p.BluRay.x264-CiNEFiLE/Sympathy.For.Mr.Vengeance.2002.1080p.BluRay.x264-CiNEFiLE (1).mkv
SIM;8953,04;oblivion.2013.1080p.bluray.x264-sparks.mkv;oblivion.2013.1080p.H265.mkv;Oblivion.2013.1080p.BluRay.x264-SPARKS;/mnt/Media/filmes/OLD/Oblivion.2013.1080p.BluRay.x264-SPARKS/oblivion.2013.1080p.bluray.x264-sparks.mkv
SIM;7079,73;Damsel.2024.1080p.WEB-DL.DDP.5.1.H264-REVILS.mkv;Damsel.2024.1080p.H265.mkv;Damsel 2024 1080p MULTI WEB-DL H264-REVILS;/mnt/Media/filmes/Damsel 2024 1080p MULTI WEB-DL H264-REVILS/Damsel.2024.1080p.WEB-DL.DDP.5.1.H264-REVILS.mkv
SIM;5926,29;Encanto.2021.1080p.DSNP.WEB-DL.DDPA5.1.H.264-MZABI.mkv;Encanto.2021.1080p.H265.mkv;Encanto.2021.1080p.DSNP.WEBRip.DDP5.1.Atmos.x264-MZABI;/mnt/Media/filmes/2021/Encanto.2021.1080p.DSNP.WEBRip.DDP5.1.Atmos.x264-MZABI/Encanto.2021.1080p.DSNP.WEB-DL.DDPA5.1.H.264-MZABI.mkv
SIM;5784,76;Blade.Runner.2049.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Blade.Runner.2049.2017.1080p.H265.mkv;Blade.Runner.2049.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/Blade.Runner.2049.2017.1080p.WEB-DL.DD5.1.H264-FGT/Blade.Runner.2049.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
SIM;5390,32;The.Ritual.Killer.2023.1080p.AMZN.WEB-DL.DDP5.1.H.264-CMRG.mkv;The.Ritual.Killer.2023.1080p.H265.mkv;The.Ritual.Killer.2023.1080p.AMZN.WEBRip.DDP5.1.x264-CM;/mnt/Media/filmes/2023/The.Ritual.Killer.2023.1080p.AMZN.WEBRip.DDP5.1.x264-CM/The.Ritual.Killer.2023.1080p.AMZN.WEB-DL.DDP5.1.H.264-CMRG.mkv
SIM;5280,08;Thor.Ragnarok.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Thor.Ragnarok.2017.1080p.H265.mkv;Thor.Ragnarok.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/Franquias/Marvel-DC/Thor.Ragnarok.2017.1080p.WEB-DL.DD5.1.H264-FGT/Thor.Ragnarok.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
SIM;5251,28;Avengers.Infinity.War.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Avengers.Infinity.War.2018.1080p.H265.mkv;Avengers.Infinity.War.2018.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/Franquias/Marvel-DC/Avengers.Infinity.War.2018.1080p.WEB-DL.DD5.1.H264-FGT/Avengers.Infinity.War.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv
SIM;5133,91;The.Lord.of.the.Rings.The.Return.of.the.King.2003.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv;The.Lord.of.the.Rings.The.Return.of.the.King.2003.1080p.H265.mkv;The.Lord.of.the.Rings.The.Return.of.the.King.2003.EXTENDED.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/Lord of the Rings/The.Lord.of.the.Rings.The.Return.of.the.King.2003.EXTENDED.1080p.BluRay.H264.AAC-RARBG/The.Lord.of.the.Rings.The.Return.of.the.King.2003.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv
SIM;4873,93;Sicario.Day.of.the.Soldado.2018.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTG.mkv;Sicario.Day.of.the.Soldado.2018.1080p.H265.mkv;Sicario.Day.of.the.Soldado.2018.1080p.AMZN.WEBRip.DDP5.1.x264-NTG;/mnt/Media/filmes/2018/Sicario.Day.of.the.Soldado.2018.1080p.AMZN.WEBRip.DDP5.1.x264-NTG/Sicario.Day.of.the.Soldado.2018.1080p.AMZN.WEB-DL.DDP5.1.H.264-NTG.mkv
SIM;4765,90;Bohemian.Rhapsody.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Bohemian.Rhapsody.2018.1080p.H265.mkv;Bohemian.Rhapsody.2018.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2018/Bohemian.Rhapsody.2018.1080p.WEB-DL.DD5.1.H264-FGT/Bohemian.Rhapsody.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv
SIM;4763,78;Guardians.of.the.Galaxy.Vol.2.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Guardians.of.the.Galaxy.2017.1080p.H265.mkv;Guardians.of.the.Galaxy.Vol.2.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/Franquias/Marvel-DC/Guardians.of.the.Galaxy.Vol.2.2017.1080p.WEB-DL.DD5.1.H264-FGT/Guardians.of.the.Galaxy.Vol.2.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
SIM;4723,97;Vice.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Vice.2018.1080p.H265.mkv;Vice.2018.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2018/Vice.2018.1080p.WEB-DL.DD5.1.H264-FGT/Vice.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv
SIM;4691,92;T2.Trainspotting.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;T2.Trainspotting.2017.1080p.H265.mkv;T2.Trainspotting.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/T2.Trainspotting.2017.1080p.WEB-DL.DD5.1.H264-FGT/T2.Trainspotting.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
SIM;4672,87;The.Shack.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;The.Shack.2017.1080p.H265.mkv;The.Shack.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/The.Shack.2017.1080p.WEB-DL.DD5.1.H264-FGT/The.Shack.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
SIM;4591,12;The.Lord.of.the.Rings.The.Two.Towers.2002.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv;The.Lord.of.the.Rings.The.Two.Towers.2002.1080p.H265.mkv;The.Lord.of.the.Rings.The.Two.Towers.2002.EXTENDED.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/Lord of the Rings/The.Lord.of.the.Rings.The.Two.Towers.2002.EXTENDED.1080p.BluRay.H264.AAC-RARBG/The.Lord.of.the.Rings.The.Two.Towers.2002.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv
SIM;4450,77;The.Lord.of.the.Rings.The.Fellowship.of.the.Ring.2001.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv;The.Lord.of.the.Rings.The.Fellowship.of.the.Ring.2001.1080p.H265.mkv;The.Lord.of.the.Rings.The.Fellowship.of.the.Ring.2001.EXTENDED.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/Franquias/Lord of the Rings/The.Lord.of.the.Rings.The.Fellowship.of.the.Ring.2001.EXTENDED.1080p.BluRay.H264.AAC-RARBG/The.Lord.of.the.Rings.The.Fellowship.of.the.Ring.2001.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;4365,45;Rustin.2023.1080p.WEB.h264-EDITH.mkv;Rustin.2023.1080p.H265.mkv;Rustin.2023.1080p.WEB.h264-EDITH[TGx];/mnt/Media/filmes/2023/Rustin.2023.1080p.WEB.h264-EDITH[TGx]/Rustin.2023.1080p.WEB.h264-EDITH.mkv
NAO;4338,86;Aquaman.2018.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mkv;Aquaman.2018.1080p.H265.mkv;Aquaman.2018.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/Franquias/Marvel-DC/Aquaman.2018.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT/Aquaman.2018.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mkv
NAO;4250,56;The.Equalizer.2.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv;The.Equalizer.2.2018.1080p.H265.mkv;The.Equalizer.2.2018.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2018/The.Equalizer.2.2018.1080p.WEB-DL.DD5.1.H264-FGT/The.Equalizer.2.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;4196,55;Jumanji.Welcome.to.the.Jungle.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Jumanji.Welcome.to.the.Jungle.2017.1080p.H265.mkv;Jumanji.Welcome.to.the.Jungle.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/Jumanji.Welcome.to.the.Jungle.2017.1080p.WEB-DL.DD5.1.H264-FGT/Jumanji.Welcome.to.the.Jungle.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;4191,06;Anna.2019.1080p.WEB-DL.DD5.1.H264-FGT (2).mkv;Anna.2019.1080p.H265.mkv;Anna.2019.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2019/Anna.2019.1080p.WEB-DL.DD5.1.H264-FGT/Anna.2019.1080p.WEB-DL.DD5.1.H264-FGT (2).mkv
NAO;4167,80;Kong.Skull.Island.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Kong.Skull.Island.2017.1080p.H265.mkv;Kong.Skull.Island.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/Kong.Skull.Island.2017.1080p.WEB-DL.DD5.1.H264-FGT/Kong.Skull.Island.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;4149,47;Ghost.in.the.Shell.2017.1080p.WEB-DL.DD5.1.H264-STRiFE.mkv;Ghost.in.the.Shell.2017.1080p.H265.mkv;Ghost.in.the.Shell.2017.1080p.WEB-DL.DD5.1.H264-STRiFE;/mnt/Media/filmes/2017/Ghost.in.the.Shell.2017.1080p.WEB-DL.DD5.1.H264-STRiFE/Ghost.in.the.Shell.2017.1080p.WEB-DL.DD5.1.H264-STRiFE.mkv
NAO;4138,67;Maleficent.Mistress.of.Evil.2019.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Maleficent.Mistress.of.Evil.2019.1080p.H265.mkv;Maleficent.Mistress.of.Evil.2019.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2019/Maleficent.Mistress.of.Evil.2019.1080p.WEB-DL.DD5.1.H264-FGT/Maleficent.Mistress.of.Evil.2019.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;4132,79;Ant.Man.and.the.Wasp.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Ant.Man.and.the.Wasp.2018.1080p.H265.mkv;Ant.Man.and.the.Wasp.2018.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/Franquias/Marvel-DC/Ant.Man.and.the.Wasp.2018.1080p.WEB-DL.DD5.1.H264-FGT/Ant.Man.and.the.Wasp.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;4099,86;Alien.Covenant.2017.PROPER.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mp4;Alien.Covenant.2017.1080p.H265.mp4;Alien.Covenant.2017.PROPER.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/2017/Alien.Covenant.2017.PROPER.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT/Alien.Covenant.2017.PROPER.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mp4
NAO;4094,61;Yesterday.2019.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Yesterday.2019.1080p.H265.mkv;Yesterday.2019.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2019/Yesterday.2019.1080p.WEB-DL.DD5.1.H264-FGT/Yesterday.2019.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;4048,95;Atomic.Blonde.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mkv;Atomic.Blonde.2017.1080p.H265.mkv;Atomic.Blonde.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/2017/Atomic.Blonde.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT/Atomic.Blonde.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mkv
NAO;4028,03;The.Girl.in.the.Spiders.Web.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv;The.Girl.in.the.Spiders.Web.2018.1080p.H265.mkv;The.Girl.in.the.Spiders.Web.2018.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/Franquias/The_Girl_With_The_Dragon_Tatoo/The.Girl.in.the.Spiders.Web.2018.1080p.WEB-DL.DD5.1.H264-FGT/The.Girl.in.the.Spiders.Web.2018.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;4008,45;Deadpool.2.2018.Super.Duper.Cut.UNRATED.720p.WEBRip.XviD.AC3-FGT.mkv;Deadpool.2.2018.720p.H265.mkv;Deadpool.2.2018.Super.Duper.Cut.UNRATED.720p.WEBRip.XviD.AC3-FGT;/mnt/Media/filmes/Franquias/Marvel-DC/Deadpool.2.2018.Super.Duper.Cut.UNRATED.720p.WEBRip.XviD.AC3-FGT/Deadpool.2.2018.Super.Duper.Cut.UNRATED.720p.WEBRip.XviD.AC3-FGT.mkv
NAO;3970,39;Justice.League.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mp4;Justice.League.2017.1080p.H265.mp4;Justice.League.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/Franquias/Marvel-DC/Justice.League.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT/Justice.League.2017.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mp4
NAO;3942,30;Tolkien.2019.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Tolkien.2019.1080p.H265.mkv;Tolkien.2019.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/Franquias/Lord of the Rings/Tolkien.2019.1080p.WEB-DL.DD5.1.H264-FGT/Tolkien.2019.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;3940,44;Chupa.2023.1080p.NF.WEB-DL.DDP5.1.Atmos.H.264-PEPE.mkv;Chupa.2023.1080p.H265.mkv;2023;/mnt/Media/filmes/2023/Chupa.2023.1080p.NF.WEB-DL.DDP5.1.Atmos.H.264-PEPE.mkv
NAO;3936,80;Shazam.2019.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mkv;Shazam.2019.1080p.H265.mkv;Shazam.2019.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/Franquias/Marvel-DC/Shazam.2019.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT/Shazam.2019.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mkv
NAO;3816,77;The.Marksman.2021.1080p.WEB-DL.DD5.1.H264-FGT (1).mkv;The.Marksman.2021.1080p.H265.mkv;The.Marksman.2021.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2021/The.Marksman.2021.1080p.WEB-DL.DD5.1.H264-FGT/The.Marksman.2021.1080p.WEB-DL.DD5.1.H264-FGT (1).mkv
NAO;3760,69;The.Humanity.Bureau.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;The.Humanity.Bureau.2017.1080p.H265.mkv;The.Humanity.Bureau.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/The.Humanity.Bureau.2017.1080p.WEB-DL.DD5.1.H264-FGT/The.Humanity.Bureau.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;3759,34;Avatar.The.Way.of.Water.2022.1080p.WEBRip.x264-RARBG.mp4;Avatar.The.Way.of.Water.2022.1080p.H265.mp4;Avatar.The.Way.of.Water.2022.1080p.WEBRip.x264-RARBG;/mnt/Media/filmes/2022/Avatar.The.Way.of.Water.2022.1080p.WEBRip.x264-RARBG/Avatar.The.Way.of.Water.2022.1080p.WEBRip.x264-RARBG.mp4
NAO;3717,53;I.Kill.Giants.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;I.Kill.Giants.2017.1080p.H265.mkv;I.Kill.Giants.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/I.Kill.Giants.2017.1080p.WEB-DL.DD5.1.H264-FGT/I.Kill.Giants.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;3690,38;The.Foreigner.2017.1080p.HC.WEBRip.x264.AAC2.0-STUTTERSHIT.mkv;The.Foreigner.2017.1080p.H265.mkv;The.Foreigner.2017.1080p.HC.WEBRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/2017/The.Foreigner.2017.1080p.HC.WEBRip.x264.AAC2.0-STUTTERSHIT/The.Foreigner.2017.1080p.HC.WEBRip.x264.AAC2.0-STUTTERSHIT.mkv
NAO;3620,86;The.Predator.2018.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mkv;The.Predator.2018.1080p.H265.mkv;The.Predator.2018.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/Franquias/Predator/The.Predator.2018.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT/The.Predator.2018.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT.mkv
NAO;3603,00;Almost.Adults.2016.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Almost.Adults.2016.1080p.H265.mkv;Almost.Adults.2016.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2016/Almost.Adults.2016.1080p.WEB-DL.DD5.1.H264-FGT/Almost.Adults.2016.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;3540,00;Avengers.Endgame.2019.1080p.WEBRip.x264-RARBG.mkv;Avengers.Endgame.2019.1080p.H265.mkv;Avengers.Endgame.2019.1080p.WEBRip.x264-RARBG;/mnt/Media/filmes/Franquias/Marvel-DC/Avengers.Endgame.2019.1080p.WEBRip.x264-RARBG/Avengers.Endgame.2019.1080p.WEBRip.x264-RARBG.mkv
NAO;3527,74;Before.I.Fall.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv;Before.I.Fall.2017.1080p.H265.mkv;Before.I.Fall.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/Before.I.Fall.2017.1080p.WEB-DL.DD5.1.H264-FGT/Before.I.Fall.2017.1080p.WEB-DL.DD5.1.H264-FGT.mkv
NAO;3480,47;Cold.Pursuit.2019.KORSUB.HDRip.x264-STUTTERSHIT.mkv;Cold.Pursuit.2019.1080p.H265.mkv;Cold.Pursuit.2019.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT;/mnt/Media/filmes/2019/Cold.Pursuit.2019.1080p.KORSUB.HDRip.x264.AAC2.0-STUTTERSHIT/Cold.Pursuit.2019.KORSUB.HDRip.x264-STUTTERSHIT.mkv
SIM;3400,84;2-Harry.Potter.And.The.Chamber.of.Secrets.2002.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv;2-Harry.Potter.And.The.Chamber.of.Secrets.2002.1080p.H265.mkv;HarryPotter;/mnt/Media/filmes/Franquias/HarryPotter/2-Harry.Potter.And.The.Chamber.of.Secrets.2002.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;3392,11;Ava.2020.1080p.WEB-DL.DD5.1.H264-FGT (1).mkv;Ava.2020.1080p.H265.mkv;Ava.2020.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2020/Ava.2020.1080p.WEB-DL.DD5.1.H264-FGT/Ava.2020.1080p.WEB-DL.DD5.1.H264-FGT (1).mkv
NAO;3296,44;Interstellar.2014.1080p.BluRay.H264.AAC-RARBG.mkv;Interstellar.2014.1080p.H265.mkv;Interstellar.2014.1080p.BluRay.H264.AAC-RARBG;/mnt/Media/filmes/OLD/Interstellar.2014.1080p.BluRay.H264.AAC-RARBG/Interstellar.2014.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;3272,21;Please.Stand.By.2017.1080p.WEB-DL.DD5.1.H264-FGT (1).mkv;Please.Stand.By.2017.1080p.H265.mkv;Please.Stand.By.2017.1080p.WEB-DL.DD5.1.H264-FGT;/mnt/Media/filmes/2017/Please.Stand.By.2017.1080p.WEB-DL.DD5.1.H264-FGT/Please.Stand.By.2017.1080p.WEB-DL.DD5.1.H264-FGT (1).mkv
NAO;3177,60;In.The.Fade.2017.GERMAN.720p.WEB-DL.XviD.AC3-FGT.avi;In.The.Fade.2017.720p.H265.avi;In.The.Fade.2017.GERMAN.720p.WEB-DL.XviD.AC3-FGT;/mnt/Media/filmes/2017/In.The.Fade.2017.GERMAN.720p.WEB-DL.XviD.AC3-FGT/In.The.Fade.2017.GERMAN.720p.WEB-DL.XviD.AC3-FGT.avi
NAO;3097,24;1-Harry.Potter.And.The.Sorcerers.Stone.2001.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv;1-Harry.Potter.And.The.Sorcerers.Stone.2001.1080p.H265.mkv;HarryPotter;/mnt/Media/filmes/Franquias/HarryPotter/1-Harry.Potter.And.The.Sorcerers.Stone.2001.EXTENDED.1080p.BluRay.H264.AAC-RARBG.mkv
NAO;3076,07;1917.2019.1080p.SCREENER.x264.AAC-FoE.mkv;1917.2019.1080p.H265.mkv;1917.2019.1080p.SCREENER.x264-FoE;/mnt/Media/filmes/2019/1917.2019.1080p.SCREENER.x264-FoE/1917.2019.1080p.SCREENER.x264.AAC-FoE.mkv
NAO;3062,65;4-Harry.Potter.And.The.Goblet.Of.Fire.2005.1080p.BluRay.H264.AAC-RARBG.mkv;4-Harry.Potter.And.The.Goblet.Of.Fire.2005.1080p.H265.mkv;HarryPotter;/mnt/Media/filmes/Franquias/HarryPotter/4-Harry.Potter.And.The.Goblet.Of.Fire.2005.1080p.BluRay.H264.AAC-RARBG.mkv
