Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;262,81;J G S04E01 Dublado DVDRip XviD.mkv;J.G..S04E01.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E01 Dublado DVDRip XviD.mkv
NAO;262,76;J G S04E02 Dublado DVDRip XviD.mkv;J.G..S04E02.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E02 Dublado DVDRip XviD.mkv
NAO;262,74;J G S04E03 Dublado DVDRip XviD.mkv;J.G..S04E03.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E03 Dublado DVDRip XviD.mkv
NAO;262,73;J G S04E26 Dublado DVDRip XviD.mkv;J.G..S04E26.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E26 Dublado DVDRip XviD.mkv
NAO;262,72;J G S04E10 Dublado DVDRip XviD.mkv;J.G..S04E10.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E10 Dublado DVDRip XviD.mkv
NAO;262,68;J G S04E17 Dublado DVDRip XviD.mkv;J.G..S04E17.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E17 Dublado DVDRip XviD.mkv
NAO;262,64;J G S04E21 Dublado DVDRip XviD.mkv;J.G..S04E21.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E21 Dublado DVDRip XviD.mkv
NAO;262,60;J G S04E12 Dublado DVDRip XviD.mkv;J.G..S04E12.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E12 Dublado DVDRip XviD.mkv
NAO;262,59;J G S04E08 Dublado DVDRip XviD.mkv;J.G..S04E08.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E08 Dublado DVDRip XviD.mkv
NAO;262,58;J G S04E04 Dublado DVDRip XviD.mkv;J.G..S04E04.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E04 Dublado DVDRip XviD.mkv
NAO;262,55;J G S05E02 Dublado DVDRip XviD.mkv;J.G..S05E02.480p.H265.mkv;Season 5;\\192.168.0.99\Media\series\Jennieeumgenio\Season 5\J G S05E02 Dublado DVDRip XviD.mkv
NAO;262,50;J G S02E25 Dublado DVDRip XviD.mkv;J.G..S02E25.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E25 Dublado DVDRip XviD.mkv
NAO;262,48;J G S04E06 Dublado DVDRip XviD.mkv;J.G..S04E06.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E06 Dublado DVDRip XviD.mkv
NAO;262,45;J G S02E22 Dublado DVDRip XviD.mkv;J.G..S02E22.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E22 Dublado DVDRip XviD.mkv
NAO;262,41;J G S02E09 Dublado DVDRip XviD.mkv;J.G..S02E09.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E09 Dublado DVDRip XviD.mkv
NAO;262,38;J G S04E23 Dublado DVDRip XviD.mkv;J.G..S04E23.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E23 Dublado DVDRip XviD.mkv
NAO;262,34;J G S03E14 Dublado DVDRip XviD.mkv;J.G..S03E14.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E14 Dublado DVDRip XviD.mkv
NAO;262,31;J G S04E05 Dublado DVDRip XviD.mkv;J.G..S04E05.480p.H265.mkv;Season 4;\\192.168.0.99\Media\series\Jennieeumgenio\Season 4\J G S04E05 Dublado DVDRip XviD.mkv
NAO;262,24;J G S03E10 Dublado DVDRip XviD.mkv;J.G..S03E10.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E10 Dublado DVDRip XviD.mkv
NAO;262,19;J G S03E26 Dublado DVDRip XviD.mkv;J.G..S03E26.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E26 Dublado DVDRip XviD.mkv
NAO;262,18;J G S03E24 Dublado DVDRip XviD.mkv;J.G..S03E24.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E24 Dublado DVDRip XviD.mkv
NAO;262,09;J G S03E08 Dublado DVDRip XviD.mkv;J.G..S03E08.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E08 Dublado DVDRip XviD.mkv
NAO;262,08;J G S02E31 Dublado DVDRip XviD.mkv;J.G..S02E31.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E31 Dublado DVDRip XviD.mkv
NAO;262,06;J G S03E07 Dublado DVDRip XviD.mkv;J.G..S03E07.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E07 Dublado DVDRip XviD.mkv
NAO;262,03;J G S02E21 Dublado DVDRip XviD.mkv;J.G..S02E21.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E21 Dublado DVDRip XviD.mkv
NAO;262,00;J G S02E13 Dublado DVDRip XviD.mkv;J.G..S02E13.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E13 Dublado DVDRip XviD.mkv
NAO;261,99;J G S02E01 Dublado DVDRip XviD.mkv;J.G..S02E01.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E01 Dublado DVDRip XviD.mkv
NAO;261,99;J G S03E12 Dublado DVDRip XviD.mkv;J.G..S03E12.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E12 Dublado DVDRip XviD.mkv
NAO;261,98;J G S02E06 Dublado DVDRip XviD.mkv;J.G..S02E06.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E06 Dublado DVDRip XviD.mkv
NAO;261,96;J G S03E02 Dublado DVDRip XviD.mkv;J.G..S03E02.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E02 Dublado DVDRip XviD.mkv
NAO;261,96;J G S03E03 Dublado DVDRip XviD.mkv;J.G..S03E03.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E03 Dublado DVDRip XviD.mkv
NAO;261,95;J G S03E04 Dublado DVDRip XviD.mkv;J.G..S03E04.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E04 Dublado DVDRip XviD.mkv
NAO;261,95;J G S02E19 Dublado DVDRip XviD.mkv;J.G..S02E19.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E19 Dublado DVDRip XviD.mkv
NAO;261,95;J G S02E11 Dublado DVDRip XviD.mkv;J.G..S02E11.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E11 Dublado DVDRip XviD.mkv
NAO;261,93;J G S03E19 Dublado DVDRip XviD.mkv;J.G..S03E19.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E19 Dublado DVDRip XviD.mkv
NAO;261,88;J G S02E17 Dublado DVDRip XviD.mkv;J.G..S02E17.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E17 Dublado DVDRip XviD.mkv
NAO;261,86;J G S02E20 Dublado DVDRip XviD.mkv;J.G..S02E20.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E20 Dublado DVDRip XviD.mkv
NAO;261,84;J G S03E23 Dublado DVDRip XviD.mkv;J.G..S03E23.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E23 Dublado DVDRip XviD.mkv
NAO;261,76;J G S03E18 Dublado DVDRip XviD.mkv;J.G..S03E18.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E18 Dublado DVDRip XviD.mkv
NAO;261,75;J G S03E17 Dublado DVDRip XviD.mkv;J.G..S03E17.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E17 Dublado DVDRip XviD.mkv
NAO;261,75;J G S02E23 Dublado DVDRip XviD.mkv;J.G..S02E23.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E23 Dublado DVDRip XviD.mkv
NAO;261,74;J G S02E27 Dublado DVDRip XviD.mkv;J.G..S02E27.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E27 Dublado DVDRip XviD.mkv
NAO;261,74;J G S02E30 Dublado DVDRip XviD.mkv;J.G..S02E30.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E30 Dublado DVDRip XviD.mkv
NAO;261,73;J G S03E01 Dublado DVDRip XviD.mkv;J.G..S03E01.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E01 Dublado DVDRip XviD.mkv
NAO;261,71;J G S02E14 Dublado DVDRip XviD.mkv;J.G..S02E14.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E14 Dublado DVDRip XviD.mkv
NAO;261,71;J G S03E13 Dublado DVDRip XviD.mkv;J.G..S03E13.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E13 Dublado DVDRip XviD.mkv
NAO;261,71;J G S03E21 Dublado DVDRip XviD.mkv;J.G..S03E21.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E21 Dublado DVDRip XviD.mkv
NAO;261,70;J G S02E12 Dublado DVDRip XviD.mkv;J.G..S02E12.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E12 Dublado DVDRip XviD.mkv
NAO;261,69;J G S03E16 Dublado DVDRip XviD.mkv;J.G..S03E16.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E16 Dublado DVDRip XviD.mkv
NAO;261,67;J G S02E28 Dublado DVDRip XviD.mkv;J.G..S02E28.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E28 Dublado DVDRip XviD.mkv
NAO;261,66;J G S02E16 Dublado DVDRip XviD.mkv;J.G..S02E16.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E16 Dublado DVDRip XviD.mkv
NAO;261,64;J G S03E05 Dublado DVDRip XviD.mkv;J.G..S03E05.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E05 Dublado DVDRip XviD.mkv
NAO;261,59;J G S02E08 Dublado DVDRip XviD.mkv;J.G..S02E08.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E08 Dublado DVDRip XviD.mkv
NAO;261,58;J G S02E05 Dublado DVDRip XviD.mkv;J.G..S02E05.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E05 Dublado DVDRip XviD.mkv
NAO;261,57;J G S02E29 Dublado DVDRip XviD.mkv;J.G..S02E29.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E29 Dublado DVDRip XviD.mkv
NAO;261,55;J G S03E15 Dublado DVDRip XviD.mkv;J.G..S03E15.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E15 Dublado DVDRip XviD.mkv
NAO;261,43;J G S03E11 Dublado DVDRip XviD.mkv;J.G..S03E11.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E11 Dublado DVDRip XviD.mkv
NAO;261,43;J G S02E03 Dublado DVDRip XviD.mkv;J.G..S02E03.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E03 Dublado DVDRip XviD.mkv
NAO;261,39;J G S02E04 Dublado DVDRip XviD.mkv;J.G..S02E04.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E04 Dublado DVDRip XviD.mkv
NAO;261,25;J G S01E10 Dublado DVDRip XviD.mkv;J.G..S01E10.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E10 Dublado DVDRip XviD.mkv
NAO;261,15;J G S03E06 Dublado DVDRip XviD.mkv;J.G..S03E06.480p.H265.mkv;Season 3;\\192.168.0.99\Media\series\Jennieeumgenio\Season 3\J G S03E06 Dublado DVDRip XviD.mkv
NAO;261,11;J G S01E16 Dublado DVDRip XviD.mkv;J.G..S01E16.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E16 Dublado DVDRip XviD.mkv
NAO;261,05;J G S02E15 Dublado DVDRip XviD.mkv;J.G..S02E15.480p.H265.mkv;Season 2;\\192.168.0.99\Media\series\Jennieeumgenio\Season 2\J G S02E15 Dublado DVDRip XviD.mkv
NAO;261,03;J G S01E29 Dublado DVDRip XviD.mkv;J.G..S01E29.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E29 Dublado DVDRip XviD.mkv
NAO;261,03;J G S01E03 Dublado DVDRip XviD.mkv;J.G..S01E03.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E03 Dublado DVDRip XviD.mkv
NAO;261,02;J G S01E11 Dublado DVDRip XviD.mkv;J.G..S01E11.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E11 Dublado DVDRip XviD.mkv
NAO;261,02;J G S01E09 Dublado DVDRip XviD.mkv;J.G..S01E09.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E09 Dublado DVDRip XviD.mkv
NAO;260,98;J G S01E28 Dublado DVDRip XviD.mkv;J.G..S01E28.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E28 Dublado DVDRip XviD.mkv
NAO;260,91;J G S01E08 Dublado DVDRip XviD.mkv;J.G..S01E08.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E08 Dublado DVDRip XviD.mkv
NAO;260,83;J G S01E20 Dublado DVDRip XviD.mkv;J.G..S01E20.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E20 Dublado DVDRip XviD.mkv
NAO;260,80;J G S01E14 Dublado DVDRip XviD.mkv;J.G..S01E14.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E14 Dublado DVDRip XviD.mkv
NAO;260,79;J G S01E07 Dublado DVDRip XviD.mkv;J.G..S01E07.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E07 Dublado DVDRip XviD.mkv
NAO;260,76;J G S01E15 Dublado DVDRip XviD.mkv;J.G..S01E15.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E15 Dublado DVDRip XviD.mkv
NAO;260,75;J G S01E27 Dublado DVDRip XviD.mkv;J.G..S01E27.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E27 Dublado DVDRip XviD.mkv
NAO;260,73;J G S01E30 Dublado DVDRip XviD.mkv;J.G..S01E30.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E30 Dublado DVDRip XviD.mkv
NAO;260,72;J G S01E24 Dublado DVDRip XviD.mkv;J.G..S01E24.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E24 Dublado DVDRip XviD.mkv
NAO;260,63;J G S01E26 Dublado DVDRip XviD.mkv;J.G..S01E26.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E26 Dublado DVDRip XviD.mkv
NAO;260,58;J G S01E13 Dublado DVDRip XviD.mkv;J.G..S01E13.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E13 Dublado DVDRip XviD.mkv
NAO;260,55;J G S01E17 Dublado DVDRip XviD.mkv;J.G..S01E17.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E17 Dublado DVDRip XviD.mkv
NAO;260,54;J G S01E25 Dublado DVDRip XviD.mkv;J.G..S01E25.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E25 Dublado DVDRip XviD.mkv
NAO;260,52;J G S01E21 Dublado DVDRip XviD.mkv;J.G..S01E21.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E21 Dublado DVDRip XviD.mkv
NAO;260,52;J G S01E01 Dublado DVDRip XviD.mkv;J.G..S01E01.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E01 Dublado DVDRip XviD.mkv
NAO;260,41;J G S01E22 Dublado DVDRip XviD.mkv;J.G..S01E22.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E22 Dublado DVDRip XviD.mkv
NAO;260,40;J G S01E12 Dublado DVDRip XviD.mkv;J.G..S01E12.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E12 Dublado DVDRip XviD.mkv
NAO;260,39;J G S01E23 Dublado DVDRip XviD.mkv;J.G..S01E23.480p.H265.mkv;Season 1-Incompleta;\\192.168.0.99\Media\series\Jennieeumgenio\Season 1-Incompleta\J G S01E23 Dublado DVDRip XviD.mkv
NAO;158,06;7.13 - Sisters at Heart.mp4;7.E13.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.13 - Sisters at Heart.mp4
NAO;154,91;8.11 - The Warlock in the Gray Flannel Suit.mp4;8.E11.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.11 - The Warlock in the Gray Flannel Suit.mp4
NAO;154,33;8.05 - Bewitched, Bothered and Baldoni.mp4;8.E05.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.05 - Bewitched, Bothered and Baldoni.mp4
NAO;154,21;8.26 - The Truth, Nothing But the Truth, So Help Me, Sam.mp4;8.E26.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.26 - The Truth, Nothing But the Truth, So Help Me, Sam.mp4
NAO;154,20;8.10 - Hansel and Gretel in Samanthaland [Legendado].mp4;8.E10.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.10 - Hansel and Gretel in Samanthaland [Legendado].mp4
NAO;154,14;8.19 - Serena's Youth Pill.mp4;8.E19.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.19 - Serena's Youth Pill.mp4
NAO;154,13;8.06 - Paris, Witches Style.mp4;8.E06.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.06 - Paris, Witches Style.mp4
NAO;154,13;8.18 - Samantha on Thin Ice.mp4;8.E18.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.18 - Samantha on Thin Ice.mp4
NAO;154,11;8.09 - A Plague on Maurice and Samantha.mp4;8.E09.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.09 - A Plague on Maurice and Samantha.mp4
NAO;154,09;8.23 - School Days, School Daze.mp4;8.E23.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.23 - School Days, School Daze.mp4
NAO;154,07;8.25 - Sam's Witchcraft Blows a Fuse.mp4;8.E25.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.25 - Sam's Witchcraft Blows a Fuse.mp4
NAO;154,05;8.07 - The Ghost Who Made a Spectre of Himself.mp4;8.E07.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.07 - The Ghost Who Made a Spectre of Himself.mp4
NAO;154,03;8.24 - A Good Turn Never Goes Unpunished.mp4;8.E24.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.24 - A Good Turn Never Goes Unpunished.mp4
NAO;154,01;8.03 - Samantha and the Loch Ness Monster.mp4;8.E03.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.03 - Samantha and the Loch Ness Monster.mp4
NAO;154,01;8.12 - The Eight Year Itch Witch.mp4;8.E12.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.12 - The Eight Year Itch Witch.mp4
NAO;153,89;8.15 - Samantha's Magic Sitter.mp4;8.E15.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.15 - Samantha's Magic Sitter.mp4
NAO;153,89;8.20 - Tabitha's First Day at School.mp4;8.E20.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.20 - Tabitha's First Day at School.mp4
NAO;153,85;8.17 - Serena's Richcraft.mp4;8.E17.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.17 - Serena's Richcraft.mp4
NAO;153,82;8.21 - George Washington Zapped Here Part 1.mp4;8.E21.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.21 - George Washington Zapped Here Part 1.mp4
NAO;153,78;8.22 - George Washington Zapped Here Part 2.mp4;8.E22.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.22 - George Washington Zapped Here Part 2.mp4
NAO;153,75;8.13 - Three Men and a Witch on a Horse.mp4;8.E13.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.13 - Three Men and a Witch on a Horse.mp4
NAO;153,70;8.01 - How Not to Lose Your Head to Henry VIII Part 1.mp4;8.E01.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.01 - How Not to Lose Your Head to Henry VIII Part 1.mp4
NAO;153,61;8.14 - Adam, Warlock or Washout.mp4;8.E14.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.14 - Adam, Warlock or Washout.mp4
NAO;153,19;8.16 - Samantha Is Earthbound.mp4;8.E16.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.16 - Samantha Is Earthbound.mp4
NAO;153,00;8.02 - How Not to Lose Your Head to Henry VIII Part 2.mp4;8.E02.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.02 - How Not to Lose Your Head to Henry VIII Part 2.mp4
NAO;152,71;8.04 - Samantha's Not So Leaning Tower of Pisa.mp4;8.E04.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.04 - Samantha's Not So Leaning Tower of Pisa.mp4
NAO;151,72;7.06 - Paul Revere Rides Again.mp4;7.E06.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.06 - Paul Revere Rides Again.mp4
NAO;151,59;4.18 - Once in a Vial.mp4;4.E18.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.18 - Once in a Vial.mp4
NAO;151,53;4.16 - Humbug Not to Be Spoken Here.mp4;4.E16.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.16 - Humbug Not to Be Spoken Here.mp4
NAO;151,48;7.19 - Samantha and the Troll.mp4;7.E19.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.19 - Samantha and the Troll.mp4
NAO;151,46;7.08 - Samantha's Old Salem Trip.mp4;7.E08.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.08 - Samantha's Old Salem Trip.mp4
NAO;151,43;7.05 - Darrin on a Pedestal.mp4;7.E05.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.05 - Darrin on a Pedestal.mp4
NAO;151,43;4.13 - The Solid Gold Mother-in-law.mp4;4.E13.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.13 - The Solid Gold Mother-in-law.mp4
NAO;151,42;7.02 - Salem, Here We Come.mp4;7.E02.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.02 - Salem, Here We Come.mp4
NAO;151,40;4.22 - Prince of a Guy.mp4;4.E22.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.22 - Prince of a Guy.mp4
NAO;151,39;6.28 - Mona Sammy.mp4;6.E28.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.28 - Mona Sammy.mp4
